2022/11/24 15:09:23.504 D Host                           Hosting starting 
2022/11/24 15:09:43.876 D SimpleTypeModelBinder          Done attempting to bind parameter 'toFind' of type 'System.String'. 
2022/11/24 15:09:43.876 D ParameterBinder                Done attempting to bind parameter 'toFind' of type 'System.String'. 
2022/11/24 15:09:43.876 D ParameterBinder                Attempting to validate the bound parameter 'toFind' of type 'System.String' ... 
2022/11/24 15:09:43.876 D ParameterBinder                Done attempting to validate the bound parameter 'toFind' of type 'System.String'. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: Before executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: After executing OnActionExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2022/11/24 15:09:43.876 I ControllerActionInvoker        Executing action method IntegrationTest.Controllers.DemoController.get (IntegrationTest) - Validation state: Valid 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Executing action method IntegrationTest.Controllers.DemoController.get (IntegrationTest) with arguments (viva) 
2022/11/24 15:09:43.876 I ControllerActionInvoker        Executed action method IntegrationTest.Controllers.DemoController.get (IntegrationTest), returned result Microsoft.AspNetCore.Mvc.NotFoundResult in 0.1948ms. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: Before executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2022/11/24 15:09:43.876 T ControllerActionInvoker        Action Filter: After executing OnActionExecuted on filter Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter. 
2022/11/24 15:09:43.886 T ControllerActionInvoker        Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2022/11/24 15:09:43.886 T ClientErrorResultFilter        Replacing Microsoft.AspNetCore.Mvc.NotFoundResult with status code 404 with Microsoft.AspNetCore.Mvc.ObjectResult. 
2022/11/24 15:09:43.886 T ControllerActionInvoker        Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2022/11/24 15:09:43.886 T ControllerActionInvoker        Before executing action result Microsoft.AspNetCore.Mvc.ObjectResult. 
2022/11/24 15:09:43.886 D DefaultOutputFormatterSelector List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter 
2022/11/24 15:09:43.886 D DefaultOutputFormatterSelector No information found on request to perform content negotiation. 
2022/11/24 15:09:43.897 D DefaultOutputFormatterSelector Attempting to select the first output formatter in the output formatters list which supports a content type from the explicitly specified content types 'application/problem+json, application/problem+xml'. 
2022/11/24 15:09:43.897 D DefaultOutputFormatterSelector Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter' and content type 'application/problem+json' to write the response. 
2022/11/24 15:09:43.897 I ObjectResultExecutor           Executing ObjectResult, writing value of type 'Microsoft.AspNetCore.Mvc.ProblemDetails'. 
2022/11/24 15:09:43.897 T ControllerActionInvoker        After executing action result Microsoft.AspNetCore.Mvc.ObjectResult. 
2022/11/24 15:09:43.906 T ControllerActionInvoker        Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2022/11/24 15:09:43.906 T ControllerActionInvoker        Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter. 
2022/11/24 15:09:43.906 I ControllerActionInvoker        Executed action IntegrationTest.Controllers.DemoController.get (IntegrationTest) in 31.4278ms 
2022/11/24 15:09:43.906 I EndpointMiddleware             Executed endpoint 'IntegrationTest.Controllers.DemoController.get (IntegrationTest)' 
2022/11/24 15:09:43.906 D Kestrel                        Connection id "0HMME8S6HOPGC" completed keep alive response. 
2022/11/24 15:09:43.906 I Diagnostics                    Request finished in 42.979ms 404 application/problem+json; charset=utf-8 
